backers_count,blurb,category,pledged,usd_pledged,usd_goal,currency,name,SuccessfulBool
1080,"Trace makes action sports measurable, sharable, and comparable. Track, compete, and share.",Hardware,161260.89,161260.89,150000.0,USD,TRACE - The Most Advanced Activity Monitor for Action Sports,1
30,Computer-controlled relay board for 24 DC loads (to control LED Christmas lights or whatever you can think of).,Hardware,3572.0,3572.0,3500.0,USD,Lumos Goes DC: Computer-controlled LED Holiday Lights & More,1
325,"Strap, carry, stick, clamp, wrap, hang, prop and even protect the iPad 2 almost anywhere with the FLEX Kit for iPad 2.",Hardware,22797.0,22797.0,12000.0,USD,FLEX Versatility Kit for iPad 2,1
67,The first true stereo headphone made for people with unilateral deafness/hearing loss. Experience stereo sound with a single ear!,Hardware,4090.5,4090.5,500.0,USD,Yuni: A Headphone for People With Single-Sided Hearing Loss,1
70,"We are happy to reintroduce MAKI, a robot which can be replicated using a desktop 3D printer and off-the-shelf hobby electronics.",Hardware,5173.0,5173.0,5000.0,USD,MAKI - A 3D Printable Humanoid Robot,1
93,"ArduRF takes the pain out of wireless links for the Arduino platform.
Atmega328 and a HopeRF RFM69 radio with battery charging onboard",Hardware,10473.0,10473.0,9500.0,USD,ArduRF - Wireless Arduino Done Right,1
3526,OwnPhones - The World's First 3D Printed Wireless Earbuds Custom Fitted to Your Ears and Perfectly Designed to Match Your Personality,Hardware,767472.67,767472.67,250000.0,USD,"OwnPhones: Wireless, Custom-Fit, 3D Printed Earbuds",1
329,"Now Carry ONE PC in your pocket Everywhere for Everything. Get rid of all Gaming Consoles, Desktop PCs, and IPTV Boxes.",Hardware,145195.5,145195.5,100000.0,USD,Tango Super PC: Pocketable Gameable Officeable Windows PC,1
102,A Bluetooth receiver that can connect to 3 devices simultaneously and offers great sound quality.,Hardware,10680.0,16469.9931492,15421.341900000001,GBP,Jambadoo: a Bluetooth receiver that can connect to 3 devices,1
315,"Next generation, leather wallet designed with built-in Bluetooth BLE & GPS tracker, and a 1000 mAh battery for charging on the go.",Hardware,36237.0,36237.0,35000.0,USD,Smart Wallet: Locator & Charger a Fashionable Tech Accessory,1
46,"The LPLC TOO is a tiny, low power microcontroller board designed to act as the glue logic on your next Internet of Things project",Hardware,2051.0,3353.27422549,3269.8919800000003,GBP,LPLC TOO - Internet Of Things Microprocessor,1
169,"The Lamobo D1 is the smallest open-source development board around, with a built-in HD mini camera. Create your own mini-cam now!",Hardware,15922.0,15922.0,8000.0,USD,Lamobo D1- Develop your own mini-camera,1
142,Easy to use epaper display for a uController or use an ePS Display standalone. Includes Cortex M3 uController with available GPIO.,Hardware,13113.0,13113.0,6500.0,USD,E-Ink ePaper Display Shield For Any uController or Arduino,1
265,Powerful robotics control for your computer such as a Raspberry Pi or PC. Connect with USB and start with Scratch or Python.,Hardware,10315.0,15744.5821589,10684.64131,GBP,Laika - Robotics for Raspberry Pi or other Computer Device,1
961,"Charge and protect your devices while blocking data syncing and ""juice jacking.""  For work, home, travel, everywhere!",Hardware,23116.0,23116.0,10000.0,USD,*** Umbrella USB ***,1
274,"Hands & eyes-free access to Siri & Google Now. Tap & speak to send messages, schedule meetings, make phone calls, and more.",Hardware,28451.01,28451.01,20000.0,USD,Star Trek-Inspired Wearable Communicator for iOS & Android,1
320,The Civility is a precision-machined aluminum yoyo designed to help players learn the most advanced yoyo tricks on YoTricks.com.,Hardware,22973.0,22973.0,3500.0,USD,Civility Yoyo - YoTricks.com,1
107,"Stepperature is a DIY, Open Hardware, Manual Pulse Generator (Quadrature) hand wheel interface for CNC, audio, or other projects.",Hardware,4097.0,4097.0,1000.0,USD,Stepperature: Open Source Quadrature Hand Wheel,1
11,"CarbonBat - A Cool Black Arduino Bat That Tells CO2 Level. Specially For Planet-lovers, Arduino-lovers, and Kids in Science Education.",Hardware,1020.0,801.182613,785.4731499999999,AUD,CarbonBat Family - Arduino CO2 and Temperature Sensor,1
170,"A wireless Oxygen Analyzer for SCUBA divers. Use a smartphone to analyze your diving gasses, log the results and share them.",Hardware,25760.0,25760.0,15000.0,USD,Nitroxbuddy: Smartphone Oxygen Analyzer for SCUBA divers,1
44,The world's first open-source Arduino based rapid fire and macro platform for the Xbox 360,Hardware,1679.0,1679.0,1000.0,USD,ABXY - An Arduino platform for the Xbox 360 controller,1
763,"A universal, 100% open source plastic extruder, for DIY 3D Printers, Makerbots, Ultimakers and more!  Single or Dual Extruder!",Hardware,73361.01,73361.01,5000.0,USD,Open Source Universal 3D Printer Extruder | DUAL EXTRUSION |,1
881,FixMeStick for Mac: First plug-in and plug-out device that anyone can use to remove hard-to-detect malware from Apple computers.,Hardware,50161.0,46080.0154071,45932.114,CAD,FixMeStick for Mac,1
750,A smart home controller that speaks to all your smart devices and stacks all your apps.,Hardware,87500.0,87500.0,65000.0,USD,The STACK Box  - A Smart Home Controller,1
7,LED Lighting for your late model Mustang.   Shelby look tail light conversion kit bolts right on for your 05-09 Mustang,Hardware,6024.0,6024.0,5830.0,USD,05- 09 Mustang Shelby Tail Light Conversion Kit,1
470,An illuminated safe shutdown circuit for your Raspberry Pi! Communicates with the Pi to power down then removes power after OS finishes,Hardware,8937.0,8937.0,400.0,USD,Illuminated Raspberry Pi Safe Shutdown Power Switch,1
61,I have developed kits to teach how to send power inductively through the air. I need your help to make it marketable.,Hardware,3538.0,3538.0,2000.0,USD,Wireless Power Hobby Kit,1
32,Surfwize for Homes is a network device and cloud management website that gives visibility and control over your family's internet use.,Hardware,7837.0,6469.90839084,4953.35592,NZD,Tame your Internet with Surfwize for Homes.,1
48,TinyTimer is a timer capable of executing complex and repetitive cycles.  Program with Arduino or via knob/switch.  Control DC or AC,Hardware,2192.0,2192.0,2000.0,USD,TinyTimer - a microcontroller based complex cycle timer,1
110,"An extensible open-source high current RGB LED fixture driver with integrated analog faders, pushbuttons, microphone, and Bluetooth.",Hardware,5750.0,5750.0,3000.0,USD,Programmable Intelligent LED Development System [PILED],1
76,BoostMini is an inexpensive way to get the 5 volt power you need. It is designed to use inexpensive AA batteries with high efficiency.,Hardware,2702.0,2702.0,900.0,USD,BoostMini - Power Supply & Voltage Converter,1
72,"Excy is Unmatched In Versatility, Durability, And Portability With Quality Resistance For Total Body Workouts + On-Demand Mobile Coach",Hardware,22775.0,22775.0,19618.0,USD,Turn Your Chair Into A Recumbent Exercise Cycle + Much More,1
245,"Everything you need to start your Raspberry Pi, in a Mini-ITX motherboard",Hardware,15936.0,24240.8754067,7605.696349999999,GBP,Mini-ITX Motherboard for the Raspberry Pi - Fairywren,1
85,Hard- and software developers can protect their PC/Laptop from connected circuits using this universal USB Isolator.,Hardware,6019.0,6640.41684826,1103.2425400000002,EUR,"Isolated USB to USB, RS232, RS485",1
10,"Aletheia Game Studio, a game development studio that teaches kids video game development, is building a computer lab. We need help!",Hardware,836.0,836.0,650.0,USD,Aletheia Game Studios : Computer Lab Server,1
145,"A super high resolution 9.7"" LCD panel with an Arduino compatible adapter that connects to your computer",Hardware,19294.0,32174.8991751,25014.17475,GBP,OSCAR: The Open Screen Adapter,1
28,A DIY kit designed to spark students' interest in STEM through the creation of their own Heliostat.,Hardware,3087.0,3087.0,2500.0,USD,Helios: A DIY Heliostat,1
148,"A customizable, laser-cut, retro, chunky, Do-It-Yourself, miniature video arcade cabinet for the Raspberry Pi.",Hardware,28588.0,28588.0,13000.0,USD,Porta Pi Arcade: A DIY Mini Arcade Cabinet for Raspberry Pi,1
61,Maxifab is a project to develop a 3D printing framework. Build a 3d printer your way. No Limits.,Hardware,24393.0,24393.0,5000.0,USD,Maxifab 3D Printing Framework,1
222,A mini and inexpensive Arduino Leonardo compatible development board.,Hardware,6285.0,6285.0,5000.0,USD,The Lil' Nardo! - Mini Arduino Leonardo Compatible Dev Board,1
501,"A low-cost, open source USB 3.0 Software Defined Radio platform with many examples and tutorials to help you experiment with RF.",Hardware,191422.49,191422.49,100000.0,USD,bladeRF - USB 3.0 Software Defined Radio,1
51,The sprout board is a board designed to help you to create permanent high quality projects with a simple but feature filled platform.,Hardware,5817.0,5817.0,2100.0,USD,Sprout Board - The Ultimate Arduino Experimenter's Board,1
161,"The first detachable electric drive system for your skateboard/longboard.  The lightest, most practical electric vehicle kit available.",Hardware,33643.35,33643.35,15000.0,USD,Kickr - Electrify Every Longboard!,1
391,Rechargeable batteries save us a lot of money but take a lot of time. What if you could recharge a battery in seconds instead of hours?,Hardware,18956.0,18956.0,10000.0,USD,"30 Second Charging, Rechargeable Battery",1
17,"Need the latest electronics on your 3D printer? Want to build them yourself to save some $$$? We do, and it's always more fun to share.",Hardware,2724.0,2724.0,2500.0,USD,"3D Printing Electronics for Makerbot, RepRap, Cubely, Others",1
388,"A customizable enclosure system for building project and small scale production boxes. 
It's a box. Your box!",Hardware,9614.0,15654.7424117,1628.32769,GBP,SliceCase lets you decide the anatomy of your box!,1
38,"Okapi is a variable speed fan control system for Solar Collector Air Heaters. It is robust, serviceable, smart and Patent Pending.",Hardware,8660.0,8406.240783,8250.929175,CAD,Okapi: The Intelligent Control System for Solar Air Heaters,1
25,A hardware interface to open up a low-cost avenue to connect real  surplus flight hardware to MS FSX and Laminar X-Plane.,Hardware,5510.0,5510.0,5500.0,USD,Flight Simulator Interface to Real Avionics Instruments,1
83,An innovative gadget that will stop you from ever getting caught swinging a dirty bag of dog waste on your walks again.,Hardware,3858.0,3858.0,1000.0,USD,Best Dog Gift Ever - Never Carry A Dirty Doggy Bag Again!,1
36,"Protect your Arduino Uno with this Interconnect Shield featuring over-voltage protection, analog filtering, and power conditioning",Hardware,2075.0,2075.0,750.0,USD,Interconnect Shield for Arduino,1
62,"The Easyhook Driver Bit is designed to install standard sized brass, aluminum and steel cuphooks and eyebolts at all angles with ease.",Hardware,1056.0,1056.0,500.0,USD,The Easyhook Driver Bit; Easy Cuphook Installation,1
1284,"Create your own TV Channel Guide as a mash-up of streaming apps, websites & broadcast TV with Mohu Channels. We’re making TV fun again!",Hardware,144890.01,144890.01,35000.0,USD,Mohu Channels: Personal Channel Guide Makes TV Smarter!,1
122,"This board will allow anyone to add capacitive touch.  By attatching with a two way tape, or PSA, a digital IO will toggle with a touch",Hardware,3862.0,3862.0,2000.0,USD,"Single button, capacitive touch point, with digital output.",1
147,"Add more USB to your Raspberry Pi Zero in the simplest and the easiest way: without solder anything, just plug and play. Only screws.",Hardware,4384.0,4831.73248384,1653.19314,EUR,USB SHOE: rPi Zero HUB without wires and no solder,1
149,A simple and elegant solution to help use a large phone with one hand.,Hardware,5320.0,5320.0,1200.0,USD,The Greatest Case,1
13,This bow sander supports a sanding belt under tension. The sanding belt flexes to contour to any size or shape curve.,Hardware,522.0,522.0,40.0,USD,Bow Sanders - 3D Printed by Velo Zephyr Custom Bicycles,1
219,Introducing a new camera for all your 3D creations.,Hardware,86733.45,86733.45,50000.0,USD,Lynx A Camera,1
301,An easy to use motor/servo driver board and integrated power supply for your Raspberry Pi! Make cool robots and other awesome projects!,Hardware,7790.0,12153.5497261,2340.221385,GBP,MotorPiTX - Motor Board and Power Supply for a Raspberry Pi,1
74,"Linus is an inexpensive, simple to use drawing robot kit that can draw from photos or sketches on the computer.",Hardware,5549.0,5549.0,5000.0,USD,Linus: The Artistic Robot.,1
60,"THE ""FOCUS BUDDY"" HELPS YOU FOCUS YOUR DSLR WHEN SHOOTING STILLS OR VIDEO. MAKES SHOOTING IN FOCUS FAST AND EASY. MADE IN OREGON",Hardware,3221.0,3221.0,2999.0,USD,"""FOCUS BUDDY"" A DSLR FOCUSING AID",1
762,5-in-1 weather station + HD camera that captures real-time weather data + sky image at your location. Next Generation Weather Network.,Hardware,128007.0,128007.0,75000.0,USD,BloomSky: World's First Smart Weather Camera,1
136,"A safe, smart and fast Raspberry Pi Battery HAT that can power your Pi and let you see what's going on.",Hardware,8926.0,6929.48400154,3105.30316,AUD,Pipeye - an Advanced Battery HAT to Power Your Raspberry Pi,1
719,Need an affordable logic analyzer? Or a wireless oscilloscope? Maybe all-in-one! Let's make more cool stuff with DSLogic.,Hardware,111497.47,111497.47,10000.0,USD,DSLogic - Multifunction Instruments For Everyone,1
194,"The only follow focus controlled by a trigger. Virtually silent, it offers both true Run & Gun capability and cinematic focus movement.",Hardware,81626.0,81626.0,28000.0,USD,Silencer Trigger Controlled Follow Focus,1
363,Ola: The world’s first keyless and phoneless Bluetooth enabled fingerprint smart lock. The fastest operation. The longest battery life.,Hardware,131126.0,131126.0,125000.0,USD,Ola fingerprint smart lock. Open the door to the future.,1
71,VFE Pedals is building a new lineup of effects pedals that is budget friendly without compromising tone.,Hardware,12049.0,12049.0,10000.0,USD,VFE Pedals Junior Series - $100 American Made Effects Pedals,1
